latitude,longitude,temperature
42.995,22.095,0.74
42.995,22.155,0.78
42.995,22.215,0.85
42.995,22.275,0.74
42.995,22.335,0.81
42.995,22.395,0.90
42.995,22.455,0.70
42.995,22.515,0.94
42.995,22.575,0.90
42.995,22.635,0.63
42.995,22.695,0.80
42.995,22.755,0.72
42.995,22.815,0.71
42.995,22.875,0.74
42.995,22.935,0.78
42.995,22.995,0.79
42.995,23.055,0.78
42.995,23.115,0.83
42.995,23.175,0.91
42.995,23.235,0.76
42.995,23.295,0.81
42.995,23.355,0.71
43.055,18.375,0.89
43.055,18.435,0.89
43.055,18.495,0.91
43.055,18.555,0.85
43.055,18.615,0.87
43.055,18.675,0.91
43.055,18.735,1.23
43.055,18.795,1.17
43.055,18.855,0.89
43.055,18.915,1.06
43.055,18.975,1.30
43.055,19.035,1.20
43.055,19.095,1.44
43.055,19.155,1.41
43.055,19.215,1.53
43.055,19.275,1.58
43.055,19.335,1.65
43.055,19.395,1.18
43.055,19.455,1.57
43.055,19.515,1.51
43.055,19.575,1.12
43.055,19.635,0.92
43.055,19.695,0.94
43.055,19.755,0.86
43.055,19.815,0.89
43.055,19.875,0.97
43.055,19.935,1.14
43.055,19.995,1.25
43.055,20.055,1.15
43.055,20.115,1.15
43.055,20.175,1.20
43.055,20.235,1.12
43.055,20.295,1.06
43.055,20.355,0.98
43.055,20.415,0.84
43.055,20.475,0.81
43.055,20.535,0.84
43.055,20.595,0.93
43.055,20.655,0.94
43.055,20.715,0.90
43.055,20.775,0.69
43.055,20.835,0.69
43.055,20.895,0.86
43.055,20.955,0.88
43.055,21.015,1.18
43.055,21.075,0.89
43.055,21.135,0.79
43.055,21.195,0.77
43.055,21.255,0.65
43.055,21.315,0.65
43.055,21.375,0.82
43.055,21.435,0.77
43.055,21.495,0.66
43.055,21.555,0.54
43.055,21.615,0.53
43.055,21.675,0.51
43.055,21.735,0.54
43.055,21.795,0.53
43.055,21.855,0.61
43.055,21.915,0.60
43.055,21.975,0.60
43.055,22.035,0.68
43.055,22.095,0.80
43.055,22.155,0.88
43.055,22.215,0.80
43.055,22.275,0.96
43.055,22.335,0.96
43.055,22.395,0.73
43.055,22.455,0.75
43.055,22.515,0.83
43.055,22.575,0.68
43.055,22.635,0.65
43.055,22.695,0.70
43.055,22.755,0.84
43.055,22.815,0.90
43.055,22.875,0.85
43.055,22.935,0.87
43.055,22.995,0.99
43.055,23.055,1.13
43.055,23.115,1.02
43.055,23.175,0.94
43.055,23.235,1.16
43.055,23.295,1.00
43.055,23.355,0.83
43.115,18.375,1.08
43.115,18.435,1.06
43.115,18.495,0.88
43.115,18.555,0.86
43.115,18.615,1.03
43.115,18.675,1.30
43.115,18.735,1.28
43.115,18.795,1.15
43.115,18.855,0.78
43.115,18.915,1.29
43.115,18.975,1.68
43.115,19.035,1.94
43.115,19.095,1.50
43.115,19.155,1.30
43.115,19.215,1.25
43.115,19.275,1.36
43.115,19.335,1.04
43.115,19.395,1.29
43.115,19.455,1.19
43.115,19.515,1.27
43.115,19.575,1.18
43.115,19.635,0.93
43.115,19.695,1.03
43.115,19.755,0.95
43.115,19.815,0.98
43.115,19.875,1.18
43.115,19.935,1.12
43.115,19.995,1.18
43.115,20.055,1.15
43.115,20.115,1.15
43.115,20.175,1.20
43.115,20.235,1.04
43.115,20.295,0.98
43.115,20.355,0.94
43.115,20.415,0.74
43.115,20.475,0.75
43.115,20.535,0.69
43.115,20.595,0.70
43.115,20.655,0.87
43.115,20.715,0.87
43.115,20.775,0.74
43.115,20.835,0.87
43.115,20.895,0.90
43.115,20.955,1.11
43.115,21.015,1.02
43.115,21.075,0.99
43.115,21.135,0.93
43.115,21.195,0.73
43.115,21.255,0.65
43.115,21.315,0.72
43.115,21.375,0.65
43.115,21.435,0.69
43.115,21.495,0.64
43.115,21.555,0.70
43.115,21.615,0.64
43.115,21.675,0.53
43.115,21.735,0.50
43.115,21.795,0.53
43.115,21.855,0.54
43.115,21.915,0.56
43.115,21.975,0.62
43.115,22.035,0.88
43.115,22.095,0.88
43.115,22.155,0.78
43.115,22.215,0.97
43.115,22.275,1.36
43.115,22.335,0.75
43.115,22.395,0.73
43.115,22.455,0.74
43.115,22.515,0.70
43.115,22.575,0.64
43.115,22.635,0.66
43.115,22.695,0.75
43.115,22.755,0.97
43.115,22.815,1.06
43.115,22.875,0.89
43.115,22.935,0.94
43.115,22.995,1.12
43.115,23.055,1.30
43.115,23.115,1.24
43.115,23.175,1.44
43.115,23.235,1.46
43.115,23.295,1.22
43.115,23.355,0.82
43.175,18.375,1.13
43.175,18.435,1.00
43.175,18.495,0.88
43.175,18.555,0.98
43.175,18.615,1.08
43.175,18.675,1.18
43.175,18.735,1.05
43.175,18.795,1.14
43.175,18.855,0.92
43.175,18.915,1.30
43.175,18.975,1.50
43.175,19.035,1.80
43.175,19.095,1.43
43.175,19.155,1.23
43.175,19.215,1.34
43.175,19.275,1.11
43.175,19.335,1.40
43.175,19.395,1.14
43.175,19.455,1.14
43.175,19.515,1.12
43.175,19.575,1.05
43.175,19.635,1.12
43.175,19.695,1.13
43.175,19.755,0.92
43.175,19.815,1.07
43.175,19.875,1.14
43.175,19.935,1.22
43.175,19.995,1.19
43.175,20.055,1.26
43.175,20.115,1.09
43.175,20.175,1.21
43.175,20.235,1.34
43.175,20.295,1.24
43.175,20.355,0.92
43.175,20.415,0.91
43.175,20.475,0.77
43.175,20.535,0.68
43.175,20.595,0.80
43.175,20.655,0.69
43.175,20.715,0.77
43.175,20.775,0.92
43.175,20.835,1.01
43.175,20.895,1.07
43.175,20.955,0.96
43.175,21.015,1.03
43.175,21.075,0.94
43.175,21.135,0.91
43.175,21.195,0.67
43.175,21.255,0.72
43.175,21.315,0.69
43.175,21.375,0.64
43.175,21.435,0.69
43.175,21.495,0.62
43.175,21.555,0.62
43.175,21.615,0.60
43.175,21.675,0.49
43.175,21.735,0.49
43.175,21.795,0.51
43.175,21.855,0.53
43.175,21.915,0.58
43.175,21.975,0.61
43.175,22.035,0.73
43.175,22.095,0.70
43.175,22.155,1.00
43.175,22.215,0.98
43.175,22.275,0.89
43.175,22.335,0.76
43.175,22.395,0.79
43.175,22.455,0.72
43.175,22.515,0.69
43.175,22.575,0.66
43.175,22.635,0.85
43.175,22.695,1.07
43.175,22.755,0.89
43.175,22.815,1.07
43.175,22.875,0.98
43.175,22.935,1.13
43.175,22.995,1.54
43.175,23.055,1.69
43.175,23.115,0.97
43.175,23.175,0.89
43.175,23.235,0.81
43.175,23.295,0.80
43.175,23.355,0.71
43.235,18.375,0.95
43.235,18.435,0.98
43.235,18.495,1.13
43.235,18.555,1.29
43.235,18.615,1.19
43.235,18.675,1.38
43.235,18.735,2.25
43.235,18.795,1.54
43.235,18.855,1.26
43.235,18.915,1.39
43.235,18.975,1.30
43.235,19.035,0.85
43.235,19.095,1.33
43.235,19.155,1.26
43.235,19.215,1.44
43.235,19.275,1.34
43.235,19.335,1.15
43.235,19.395,1.19
43.235,19.455,1.06
43.235,19.515,1.06
43.235,19.575,1.22
43.235,19.635,1.14
43.235,19.695,0.83
43.235,19.755,0.98
43.235,19.815,1.23
43.235,19.875,1.13
43.235,19.935,1.07
43.235,19.995,1.04
43.235,20.055,1.02
43.235,20.115,1.14
43.235,20.175,1.20
43.235,20.235,1.28
43.235,20.295,1.06
43.235,20.355,1.07
43.235,20.415,0.83
43.235,20.475,0.81
43.235,20.535,0.73
43.235,20.595,0.70
43.235,20.655,0.73
43.235,20.715,0.98
43.235,20.775,1.08
43.235,20.835,1.32
43.235,20.895,1.05
43.235,20.955,0.82
43.235,21.015,0.78
43.235,21.075,0.77
43.235,21.135,0.84
43.235,21.195,0.70
43.235,21.255,0.66
43.235,21.315,0.66
43.235,21.375,0.64
43.235,21.435,0.62
43.235,21.495,0.58
43.235,21.555,0.54
43.235,21.615,0.50
43.235,21.675,0.50
43.235,21.735,0.52
43.235,21.795,0.53
43.235,21.855,0.54
43.235,21.915,0.69
43.235,21.975,0.77
43.235,22.035,0.63
43.235,22.095,0.71
43.235,22.155,0.67
43.235,22.215,0.71
43.235,22.275,0.58
43.235,22.335,0.59
43.235,22.395,0.61
43.235,22.455,0.63
43.235,22.515,0.69
43.235,22.575,0.77
43.235,22.635,0.87
43.235,22.695,0.92
43.235,22.755,1.08
43.235,22.815,1.39
43.235,22.875,1.23
43.235,22.935,0.96
43.235,22.995,0.91
43.235,23.055,0.94
43.235,23.115,0.71
43.235,23.175,0.73
43.235,23.235,0.75
43.235,23.295,0.75
43.235,23.355,0.66
43.295,18.375,1.12
43.295,18.435,1.25
43.295,18.495,0.96
43.295,18.555,1.22
43.295,18.615,1.06
43.295,18.675,1.38
43.295,18.735,1.47
43.295,18.795,1.75
43.295,18.855,0.95
43.295,18.915,1.32
43.295,18.975,1.34
43.295,19.035,1.74
43.295,19.095,1.36
43.295,19.155,1.60
43.295,19.215,1.11
43.295,19.275,1.02
43.295,19.335,1.02
43.295,19.395,1.11
43.295,19.455,1.16
43.295,19.515,1.19
43.295,19.575,1.06
43.295,19.635,1.00
43.295,19.695,1.01
43.295,19.755,1.44
43.295,19.815,1.26
43.295,19.875,1.22
43.295,19.935,1.05
43.295,19.995,1.04
43.295,20.055,1.11
43.295,20.115,1.27
43.295,20.175,1.26
43.295,20.235,1.19
43.295,20.295,1.41
43.295,20.355,1.61
43.295,20.415,1.23
43.295,20.475,0.97
43.295,20.535,0.70
43.295,20.595,0.72
43.295,20.655,0.82
43.295,20.715,0.96
43.295,20.775,1.51
43.295,20.835,1.80
43.295,20.895,1.09
43.295,20.955,0.90
43.295,21.015,0.84
43.295,21.075,0.71
43.295,21.135,0.73
43.295,21.195,0.72
43.295,21.255,0.66
43.295,21.315,0.71
43.295,21.375,0.72
43.295,21.435,0.79
43.295,21.495,0.72
43.295,21.555,0.67
43.295,21.615,0.58
43.295,21.675,0.52
43.295,21.735,0.53
43.295,21.795,0.52
43.295,21.855,0.53
43.295,21.915,0.56
43.295,21.975,0.58
43.295,22.035,0.59
43.295,22.095,0.65
43.295,22.155,0.71
43.295,22.215,0.60
43.295,22.275,0.81
43.295,22.335,0.93
43.295,22.395,0.75
43.295,22.455,0.79
43.295,22.515,0.72
43.295,22.575,0.88
43.295,22.635,1.00
43.295,22.695,1.24
43.295,22.755,1.32
43.295,22.815,1.86
43.295,22.875,1.06
43.295,22.935,0.77
43.295,22.995,0.68
43.295,23.055,0.71
43.295,23.115,0.75
43.295,23.175,0.70
43.295,23.235,0.73
43.295,23.295,0.68
43.295,23.355,0.69
43.355,18.375,0.86
43.355,18.435,1.53
43.355,18.495,1.54
43.355,18.555,1.76
43.355,18.615,1.63
43.355,18.675,1.06
43.355,18.735,1.04
43.355,18.795,1.03
43.355,18.855,0.97
43.355,18.915,0.85
43.355,18.975,1.24
43.355,19.035,1.33
43.355,19.095,1.26
43.355,19.155,1.04
43.355,19.215,0.92
43.355,19.275,0.97
43.355,19.335,1.02
43.355,19.395,1.10
43.355,19.455,1.28
43.355,19.515,1.10
43.355,19.575,0.82
43.355,19.635,0.81
43.355,19.695,0.98
43.355,19.755,1.00
43.355,19.815,1.36
43.355,19.875,1.17
43.355,19.935,1.20
43.355,19.995,1.11
43.355,20.055,1.11
43.355,20.115,1.27
43.355,20.175,1.24
43.355,20.235,1.58
43.355,20.295,1.50
43.355,20.355,1.07
